Specimen.I,Species,Complex,Year,Lat,Lon,Color.Code,Color,Notes,T2T3Red,USA1_alt
BBSL556684,melanopygus,Pacific,2004,37.9763,-119.7898,E9M,Black,,0,1894
562617,melanopygus,Pacific,1931,37.733333,-119.505,A7M,Black,,0,1896
BBSL564824,melanopygus,Pacific,2004,37.7305,-119.4951,A4M,Black,,0,1898
BBSL565870,melanopygus,Pacific,2004,37.7315,-119.4988,BBSL2M,Black,,0,1898
BMEC_ENT 00006924,melanopygus,Pacific,1959,39.35214,-119.85665,P6,Black,,0,1917
YOSE171341,melanopygus,Pacific,2006,37.7579,-119.8056,D3M,Black,,0,1922
561968,melanopygus,Pacific,1951,38.301944,-119.943333,A9M,Black,,0,1943
561969,melanopygus,Pacific,1951,38.301944,-119.943333,A9M,Black,,0,1943
561970,melanopygus,Pacific,1951,38.301944,-119.943333,A4M,Black,,0,1943
561971,melanopygus,Pacific,1951,38.301944,-119.943333,A8M,Black,,0,1943
561972,melanopygus,Pacific,1951,38.301944,-119.943333,P7M,Black,,0,1943
561973,melanopygus,Pacific,1951,38.301944,-119.943333,A9M,Black,,0,1943
561974,melanopygus,Pacific,1951,38.301944,-119.943333,A9M,Black,,0,1943
561975,melanopygus,Pacific,1951,38.301944,-119.943333,A4M,Black,,0,1943
AMNH_BEE 00150137,melanopygus,Pacific,1999,38.621,-119.742,A4M,Black,,0,1946
ZION23411,melanopygus,Pacific,2006,37.2694,-112.9166,A7M,Black,yellow on T2 is one band),0,1948
ZION23421,melanopygus,Pacific,2006,37.2694,-112.9166,E9M,Black,,0,1948
ZION24948,melanopygus,Pacific,2006,37.2694,-112.9166,A4M,Black,,0,1948
ZION24949,melanopygus,Pacific,2006,37.2694,-112.9166,D3M,Black,,0,1948
ZION24950,melanopygus,Pacific,2006,37.2694,-112.9166,D3M,Black,,0,1948
BMEC_ENT 00006185,melanopygus,Pacific,1952,39.79583,-120.88194,E1,Black,,0,1958
BMEC_ENT 00006186,melanopygus,Pacific,1952,39.79583,-120.88194,E1,Black,,0,1958
BMEC_ENT 00006718,melanopygus,Pacific,1952,39.79583,-120.88194,E2,Black,,0,1958
AMNH_BEE 00054321,melanopygus,Pacific,2000,35.966,-118.626,A4M,Black,,0,1975
AMNH_BEE 00054322,melanopygus,Pacific,2000,35.966,-118.626,A4M,Black,,0,1975
AMNH_BEE 00054269,melanopygus,Pacific,2000,35.966,-118.626,A10,Black,,0,1975
AMNH_BEE 00054271,melanopygus,Pacific,2000,35.966,-118.626,A6,Black,,0,1975
AMNH_BEE 00054272,melanopygus,Pacific,2000,35.966,-118.626,A6,Black,,0,1975
AMNH_BEE 00054270,melanopygus,Rocky,2000,35.966,-118.626,A1,Black,,0,1975
Bmel B074,melanopygus,,2015,41.34678,-122.24143,,Black,,0,1976
Bmel B062,melanopygus,Pacific,2015,41.34678,-122.24143,,Black,,0,1976
BBSL226638,melanopygus,Pacific,1951,38.30284,-119.93982,E7M,Black,,0,1981
BBSL536720,melanopygus,Pacific,2004,36.1684,-115.5948,E9M,Black,,0,1985
ZION26978,melanopygus,Pacific,2006,37.2896,-112.9264,A8,Black,,0,2013
BBSL624978,melanopygus,Pacific,2005,37.745,-119.4611,A4M,Black,Yellow on T2 is just one band),0,2107
BBSL620058,melanopygus,Pacific,2005,38.0098,-119.7416,A4M,Black,,0,2111
BBSL625892,melanopygus,Pacific,2005,38.0098,-119.7416,A7M,Black,,0,2111
BBSL625893,melanopygus,Pacific,2005,38.0098,-119.7416,D3M,Black,,0,2111
BBSL623108,melanopygus,Pacific,2005,38.0098,-119.7416,A9M,Black,,0,2111
BBSL621251,melanopygus,Pacific,2005,38.0102,-119.7385,E7M,Black,,0,2111
BBSL623227,melanopygus,Pacific,2005,38.0102,-119.7385,A9M,Black,,0,2111
BBSL625924,melanopygus,Pacific,2005,38.0102,-119.7385,A9M,Black,,0,2111
Bmel B020,melanopygus,,2016,42.08,-122.72,,Black,,0,2159
562601,melanopygus,Pacific,1917,37.231667,-119.235,P10M,Black,,0,2162
562602,melanopygus,Pacific,1917,37.231667,-119.235,A4M,Black,,0,2162
562603,melanopygus,Pacific,1917,37.231667,-119.235,A4M,Black,,0,2162
Bmel B203,melanopygus,,2017,36.1363782,-118.5407347,,Black,,0,2179
BBSL619809,melanopygus,Pacific,2005,37.744,-119.432,A7M,Black,yellow on T2 is one band),0,2226
BBSL625874,melanopygus,Pacific,2005,37.744,-119.432,D3M,Black,,0,2226
BMEC_ENT 00006969,melanopygus,Pacific,1956,34.29528,-116.91392,E2,Black,,0,2232
BMEC_ENT 00006970,melanopygus,Pacific,1956,34.29528,-116.91392,A8,Black,,0,2232
BMEC_ENT 00006654,melanopygus,Pacific,1977,38.48,-120.00027,A9M,Black,,0,2273
562314,melanopygus,Pacific,1977,37.653333,-119.076944,E5M,Black,,0,2390
BMEC_ENT 00006749,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006750,melanopygus,Pacific,1964,39.99,-120.63,E2,Black,,0,2421
BMEC_ENT 00006751,melanopygus,Pacific,1964,39.99,-120.63,E2,Black,,0,2421
BMEC_ENT 00006752,melanopygus,Pacific,1964,39.99,-120.63,E1,Black,,0,2421
BMEC_ENT 00006755,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006756,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006757,melanopygus,Pacific,1964,39.99,-120.63,E1,Black,,0,2421
BMEC_ENT 00006758,melanopygus,Pacific,1964,39.99,-120.63,E2,Black,,0,2421
BMEC_ENT 00006759,melanopygus,Pacific,1964,39.99,-120.63,E1,Black,,0,2421
BMEC_ENT 00006761,melanopygus,Pacific,1964,39.99,-120.63,E2,Black,,0,2421
BMEC_ENT 00006764,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006766,melanopygus,Pacific,1964,39.99,-120.63,P6,Black,,0,2421
BMEC_ENT 00006767,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006768,melanopygus,Pacific,1964,39.99,-120.63,E1,Black,,0,2421
BMEC_ENT 00006769,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006774,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006775,melanopygus,Pacific,1964,39.99,-120.63,A8,Black,,0,2421
BMEC_ENT 00006776,melanopygus,Pacific,1964,39.99,-120.63,P6,Black,,0,2421
BMEC_ENT 00006777,melanopygus,Pacific,1964,39.99,-120.63,E2,Black,,0,2421
BMEC_ENT 00006778,melanopygus,Pacific,1964,39.99,-120.63,A7,Black,,0,2421
BMEC_ENT 00007086,melanopygus,Pacific,1969,39.472131,-120.039645,P6,Black,,0,2430
BMEC_ENT 00007047,melanopygus,Pacific,1982,37.94555,-119.20333,A8,Black,,0,2448
BMEC_ENT 00006923,melanopygus,Pacific,1952,33.75028,-116.66667,A8,Black,,0,2502
ENT.796056,melanopygus,Pacific,1940,37.650786,-118.975517,P12,Black,,0,2527
BBSL398654,melanopygus,Pacific,1980,39.1983,-119.9067,P6,Black,(yellow on T5 reaches the top of the tergite),0,2620
BBSL398660,melanopygus,Pacific,1980,39.1983,-119.9067,A7,Black,,0,2620
BBSL398662,melanopygus,Pacific,1980,39.1983,-119.9067,P6,Black,,0,2620
BMEC_ENT 00007078,melanopygus,Pacific,1969,37.82611,-118.87166,A8,Black,,0,2656
AMNH_BEE 00054263,melanopygus,Pacific,1999,38.3172,-119.6095,A9,Black,,0,2752
562607,melanopygus,Pacific,1956,34.119167,-116.841111,E3M,Black,,0,2787
562608,melanopygus,Pacific,1956,34.119167,-116.841111,A4M,Black,,0,2787
562609,melanopygus,Pacific,1956,34.119167,-116.841111,A4M,Black,,0,2787
562610,melanopygus,Pacific,1956,34.119167,-116.841111,A9M,Black,,0,2787
562611,melanopygus,Pacific,1956,34.119167,-116.841111,A4M,Black,,0,2787
BBSL564730,melanopygus,Pacific,2004,37.9074,-119.3507,A4M,Black,,0,2908
BBSL626088,melanopygus,Pacific,2005,37.7676,-119.3335,A4M,Black,,0,3060
BMEC_ENT 00006921,melanopygus,Pacific,1952,33.814463,-116.679183,A7,Black,,0,3161
ENT.709661,melanopygus,Pacific,1984,33.8145,-116.6792,P7M,Black,,0,3161
ENT.709662,melanopygus,Pacific,1984,33.8145,-116.6792,P7M,Black,,0,3161
ENT.709313,melanopygus,Pacific,1984,33.8145,-116.6792,P9,Black,,0,3161
ENT.709314,melanopygus,Pacific,1984,33.8145,-116.6792,P8,Black,,0,3161
ENT.709315,melanopygus,Pacific,1984,33.8145,-116.6792,P6,Black,,0,3161
BBSL564806,melanopygus,Pacific,2004,37.7739,-119.3249,A7M,Black,,0,3243
BBSL618630,melanopygus,Pacific,2005,37.7739,-119.3249,A4M,Black,,0,3243
BBSL564775,melanopygus,Pacific,2004,37.7708,-119.3109,A4M,Black,,0,3335
ENT.709301,melanopygus,Pacific,1968,37.423792,-118.772734,P9M,Black,,0,3620
Bmel R Int 03,melanopygus,,2016,42.687131,-124.437234,,Red,,1,133
Bmel R103,melanopygus,Rocky,2014,43.95564444,-124.1387944,,Red,,1,6
Bmel R014,melanopygus,Rocky,2014,42.07358611,-122.6048889,,Red,,1,1262
OTM 034,melanopygus,Rocky,2016,42.679,-124.436,,Red,,1,403
Bmel R096,melanopygus,Rocky,2015,44.504979,-123.551079,,Red,,1,1136
Bmel R018,melanopygus,Rocky,2014,42.10433056,-124.3465667,,Red,,1,56
Bmel R097,melanopygus,Rocky,2015,44.504979,-123.551079,,Red,,1,1136
Bmel Rint 01 (OTM004),melanopygus,,2016,42.081689,-122.706948,,Red,,1,1969
OTM 048,melanopygus,,2016,42.101114,-124.343564,,Red,,1,56
OTM 037,melanopygus,Rocky,2016,41.797,-124.083,,Red,,1,98
Bmel R122_Bmm 013 genome,melanopygus,Rocky,2014,43.66252778,-124.1988528,,Red,,1,48
Bmm 037 Red Voucher Genomic,melanopygus,Rocky,2014,44.05181389,-124.1095361,,Red,,1,24
Bmel R006 voucher genomic,melanopygus,Rocky,2013,43.6741,-124.1676194,,Red,,1,43
OTM 109,melanopygus,,2016,42.98,-123.75,,Red,,1,419
Bmel R001 Genomic Voucher,melanopygus,Rocky,2013,42.46483889,-124.3487806,,Red,,1,67
OTM 052,melanopygus,,2016,42.679,-124.436,,Red,,1,403
HMHV1 Bmel R108,melanopygus,Rocky,2015,43.095433,-124.43028,,Red,,1,14
Bmel R005 voucher genomic,melanopygus,Rocky,2013,42.10651111,-124.3466306,,Red,,1,56
OTM 033,melanopygus,Rocky,2016,42.98,-123.75,,Red,,1,419
Bmel R002 Genomic Voucher,melanopygus,Rocky,2013,42.3289,-124.4258611,,Red,,1,89
Bmm 003_2015,melanopygus,Rocky,2014,43.95611667,-124.1374444,,Red,,1,6
Bmm 006_15,melanopygus,Rocky,2014,43.95638333,-124.1371056,,Red,,1,6
OTM 023,melanopygus,Rocky,2016,42.084,-122.651,,Red,,1,1400
Bmm 035 voucher genomic,melanopygus,Rocky,2014,43.95654444,-124.1168472,,Red,,1,51
Bmel R007 Voucher Genomic,melanopygus,Rocky,2013,43.81216667,-124.1589972,,Red,,1,8
Bmel R041,melanopygus,,2015,43.797869,-124.147915,,Red,,1,25
Bmm 044-2015(Queen),melanopygus,Rocky,2014,44.05181389,-124.1095361,,Red,,1,24
Bmel R 200,melanopygus,,2016,43.01821,-109.75566,,Red,,1,2525
Bmel R013,melanopygus,Rocky,2013,42.3289,-124.4258611,,Red,,1,89
Bmel R093,melanopygus,Rocky,2015,43.209836,-124.31046,,Red,,1,139
Bmel R003 Genomic Vouch,melanopygus,Rocky,2013,42.3289,-124.4258611,,Red,,1,89
OTM 039,melanopygus,Rocky,2016,41.797,-124.083,,Red,,1,98
Bmel R095,melanopygus,Rocky,2015,45.503753,-122.68427,,Red,,1,128
Bmel R040,melanopygus,Rocky,2015,44.504979,-123.551079,,Red,,1,1136
OTF020,melanopygus,Rocky,,42.44777778,-120.3091667,,Red,,1,1658
Bmel R015,melanopygus,Rocky,2014,44.04355833,-124.0991028,,Red,,1,31
Bmel R004 Genomic Voucher,melanopygus,Rocky,2013,42.10651111,-124.3466306,,Red,,1,56
OTM 030,melanopygus,Rocky,2016,42.98,-123.75,,Red,,1,419
OTM 005,melanopygus,Rocky,2016,42.084,-122.651,,Red,,1,1400
Bmel R085,melanopygus,Rocky,2014,44.04355833,-124.0991028,,Red,,1,31
Bmel R012,melanopygus,Rocky,2015,43.209836,-124.31046,,Red,,1,139
Bmm 001 voucher genomic,melanopygus,Rocky,2014,43.95611667,-124.1374444,,Red,,1,6
Bmel R115 Queen,melanopygus,Rocky,2014,43.95564444,-124.1387944,,Red,,1,6
OTM 020,melanopygus,Rocky,2016,42.084,-122.651,,Red,,1,1400
Bmel R081,melanopygus,,2014,43.95611667,-124.1374444,,Red,,1,6
Bmel R118,melanopygus,,2014,43.95611667,-124.1374444,,Red,,1,6
Bmel R019,melanopygus,,2014,43.95611667,-124.1374444,,Red,,1,6
HMHV3 Bmel R080 Bmm007,melanopygus,Rocky,2014,43.95611667,-124.1374444,,Red,,1,6
HMHV2 Bmel R082,melanopygus,Rocky,2014,43.95638333,-124.1371056,,Red,,1,6
Bmel B023,melanopygus,,2014,43.95638333,-124.1371056,,Red,,1,6
Bmel R083,melanopygus,,2014,43.95638333,-124.1371056,,Red,,1,6
Bmel R101,melanopygus,,2014,43.95638333,-124.1371056,,Red,,1,6
Bmel R117 W,melanopygus,,2015,43.956923,-124.141151,,Red,,1,6
Bmel R120 Q voucher,melanopygus,,2015,43.956923,-124.141151,,Red,,1,6
Bmel R121 Q voucher,melanopygus,,2015,43.956923,-124.141151,,Red,,1,6
Bmel R104 Q voucher,melanopygus,,2014,43.95564444,-124.1387944,,Red,dark and intense red in T2,1,6
Bmel R089 voucher,melanopygus,,2013,43.81216667,-124.1589972,,Red,,1,8
ENT.711323,melanopygus,Rocky,1974,47.92556,-122.68222,P4,Red,,1,9
AMNH_BEE 00121324,melanopygus,Rocky,1968,43.88,-124.15,A1,Red,,1,10
BBSL760654,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,thorax segments 5 and 8 mixed),1,11
BBSL760655,melanopygus,Rocky,2009,48.52285,-122.9149,S1,Red,thorax segments 5 and 8 mixed),1,11
BBSL760656,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,thorax segments 5 and 8 mixed),1,11
BBSL760663,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,,1,11
BBSL760667,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,,1,11
BBSL760669,melanopygus,Rocky,2009,48.52285,-122.9149,S3,Red,very poor condition very matted hair),1,11
BBSL760670,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,yellow on T4 is one band of hairs-difficult to see),1,11
BBSL760671,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,thorax segments 5 and 8 mixed),1,11
BBSL760693,melanopygus,Rocky,2009,48.52285,-122.9149,S1,Red,thorax segments 5 and 8 mixed),1,11
BBSL760696,melanopygus,Rocky,2009,48.52285,-122.9149,S4,Red,,1,11
ENT.711103,melanopygus,Rocky,1962,45.52361,-122.675,P1M,Red,,1,12
ENT.711106,melanopygus,Rocky,1962,45.52361,-122.675,P1M,Red,,1,12
ENT.711107,melanopygus,Rocky,1962,45.52361,-122.675,P1M,Red,,1,12
AMNH_BEE 00121259,melanopygus,Rocky,1965,45.52361,-122.675,A2,Red,,1,12
ENT.711331,melanopygus,Rocky,1962,45.52361,-122.675,P4,Red,,1,12
ENT.711355,melanopygus,Rocky,1962,45.52361,-122.675,P3,Red,,1,12
ENT.711633,melanopygus,Rocky,1962,45.52361,-122.675,P3,Red,,1,12
ENT.711639,melanopygus,Rocky,1962,45.52361,-122.675,P5,Red,,1,12
OS0000908801,melanopygus,Rocky,1925,42.41,-124.42,A1,Red,,1,17
OS0000908921,melanopygus,Rocky,1932,47.2,-122.24,P5,Red,,1,19
OTM 042,melanopygus,,2016,42.065,-124.303,,Red,,1,20
OTM 044,melanopygus,,2016,42.065,-124.303,,Red,,1,20
Bmel R 087 voucher,melanopygus,,2014,44.05181389,-124.1095361,orange is very pale,Red,,1,24
Bmel R100,melanopygus,,2014,44.05181389,-124.1095361,,Red,,1,24
Bmel R116,melanopygus,,2014,44.05181389,-124.1095361,,Red,,1,24
OS0000908756,melanopygus,Rocky,1936,46.19,-123.83,P5,Red,,1,25
OS0000908775,melanopygus,Rocky,1936,46.19,-123.83,P5,Red,,1,25
OS0000908851,melanopygus,Rocky,1936,46.19,-123.83,A1,Red,,1,25
OS0000908863,melanopygus,Rocky,1936,46.19,-123.83,P5,Red,,1,25
OS0000908824,melanopygus,Rocky,1932,47.6,-122.51,P5,Red,,1,29
OS0000908688,melanopygus,Rocky,1930,45.525,-122.681,S4,Red,,1,30
OS0000908757,melanopygus,Rocky,1962,45.525,-122.681,A2,Red,"(top left segment of side of thorax mixed, face mixed)",1,30
OS0000908762,melanopygus,Rocky,1962,45.525,-122.681,S4,Red,(only top left segement of side of thorax is mixed),1,30
OS0000908774,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,,1,30
OS0000908776,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,(top left segment of side of thorax mixed yellow on t4 not mixed),1,30
OS0000908784,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,,1,30
OS0000908800,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,,1,30
OS0000908805,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,,1,30
OS0000908825,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,(top left segment of side of thorax mxed),1,30
OS0000908831,melanopygus,Rocky,1962,45.525,-122.681,S4,Red,,1,30
OS0000908842,melanopygus,Rocky,1962,45.525,-122.681,S4,Red,,1,30
OS0000908881,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,,1,30
OS0000908891,melanopygus,Rocky,1962,45.525,-122.681,P5,Red,(top left segment of side of thorax mixed),1,30
OS0000908917,melanopygus,Rocky,1962,45.525,-122.681,A2,Red,,1,30
OS0000908934,melanopygus,Rocky,1962,45.525,-122.681,P4,Red,( hair matted),1,30
Bmel R086,melanopygus,Rocky,2014,44.04355833,-124.0991028,,Red,,1,31
561874,melanopygus,Rocky,1907,47.978889,-122.201944,S1,Red,,1,32
OS0000908886,melanopygus,Rocky,1928,47.64,-122.83,P4,Red,(top left segment of side of thorax mixed),1,37
OS0000908760,melanopygus,Rocky,1929,45.71,-121.52,P5,Red,,1,42
OS0000908799,melanopygus,Rocky,,45.71,-121.52,P5,Red,,1,42
ENT.711340,melanopygus,Rocky,1975,48.08472,-123.09333,P4,Red,,1,42
BBSL760699,melanopygus,Rocky,2009,48.51715,-122.89218,S4,Red,thorax segments 5 and 8 mixed),1,42
BBSL760707,melanopygus,Rocky,2009,48.51715,-122.89218,S4,Red,thorax segments 5 and 8 mixed),1,42
BBSL760718,melanopygus,Rocky,2009,48.51715,-122.89218,A2,Red,top left segment of side of thorax mixed),1,42
BBSL760724,melanopygus,Rocky,2009,48.51715,-122.89218,S4,Red,thorax segments 5 and 8 mixed),1,42
BBSL760728,melanopygus,Rocky,2009,48.51715,-122.89218,S4,Red,,1,42
Bmel R090,melanopygus,Rocky,2013,43.6741,-124.1676194,,Red,,1,43
Bmel R111,melanopygus,,2013,43.6741,-124.1676194,,Red,,1,43
OS0000908730,melanopygus,Rocky,1967,42.053,-124.284,S3M,Red,,1,44
OS0000908790,melanopygus,Rocky,1967,42.053,-124.284,S3M,Red,,1,44
OS0000908855,melanopygus,Rocky,1967,42.053,-124.284,A1M,Red,,1,44
OS0000908683,melanopygus,Rocky,1968,42.053,-124.284,A1,Red,,1,44
OS0000908796,melanopygus,Rocky,1967,42.053,-124.284,A1,Red,,1,44
OS0000908850,melanopygus,Rocky,1967,42.053,-124.284,A1,Red,,1,44
OS0000908860,melanopygus,Rocky,1967,42.053,-124.284,A1,Red,,1,44
OS0000908904,melanopygus,Rocky,1967,44.722,-124.056,A2,Red,(T5 like A1),1,47
OS0000908953,melanopygus,Rocky,1967,44.722,-124.056,A1,Red,,1,47
ENT.711109,melanopygus,Rocky,1974,47.66038,-122.281711,P2M,Red,,1,48
ENT.711108,melanopygus,Rocky,1975,48.166018,-124.732449,P2M,Red,,1,49
ENT.711114,melanopygus,Rocky,1975,48.166018,-124.732449,P2M,Red,,1,49
562619,melanopygus,Rocky,1975,43.846944,-124.147222,S5M,Red,,1,52
ENT.711312,melanopygus,Rocky,1958,47.583368,-122.291892,P4,Red,,1,55
Bmel R044,melanopygus,,2014,42.10433056,-124.3465667,,Red,,1,56
Bmel R091,melanopygus,Rocky,2013,42.10651111,-124.3466306,,Red,,1,56
Bmel R105,melanopygus,,2013,42.10651111,-124.3466306,,Red,,1,56
Bmel R110 voucher,melanopygus,,2013,42.10651111,-124.3466306,,Red,,1,56
Bmel R084,melanopygus,,2014,42.10655556,-124.3464944,,Red,,1,56
562622,melanopygus,Rocky,1909,47.606111,-122.331944,S6M,Red,,1,57
562623,melanopygus,Rocky,1909,47.606111,-122.331944,S6M,Red,,1,57
561875,melanopygus,Rocky,1936,47.606111,-122.331944,A2,Red,,1,57
561876,melanopygus,Rocky,1911,47.606111,-122.331944,A2,Red,,1,57
ENT.711341,melanopygus,Rocky,1974,47.60639,-122.33083,P3,Red,,1,57
ENT.711342,melanopygus,Rocky,1974,47.60639,-122.33083,P3,Red,,1,57
ENT.711348,melanopygus,Rocky,1974,47.60639,-122.33083,P3,Red,,1,57
OS0000908769,melanopygus,Rocky,1964,47.71,-122.37,P3,Red,,1,60
OS0000908778,melanopygus,Rocky,1964,47.71,-122.37,P3,Red,,1,60
OS0000908848,melanopygus,Rocky,1949,47.71,-122.37,P4,Red,(top left segment of side of thorax mixed),1,60
BMEC_ENT 00007783,melanopygus,Rocky,1953,49.383333,-121.433333,P2,Red,,1,62
Bmel R098,melanopygus,,2015,47.322326,-122.397293,,Red,,1,65
ENT.710920,melanopygus,Rocky,1966,48.997348,-123.676821,P3,Red,,1,65
ENT.710933,melanopygus,Rocky,1966,48.997348,-123.676821,P5,Red,,1,65
BBSL760209,melanopygus,Rocky,2009,47.4775,-123.08805,P1,Red,top left segment of side of thorax mixed; T5 like that in P2),1,70
BMEC_ENT 00007832,melanopygus,Rocky,1968,41.52667,-124.03722,A1M,Red,,1,71
OS0000908738,melanopygus,Rocky,1930,44.565,-123.263,P5,Red,(top left segment of side of thorax mixed),1,71
OS0000908754,melanopygus,Rocky,1967,44.565,-123.263,A2,Red,,1,71
OS0000908766,melanopygus,Rocky,1934,44.565,-123.263,A1,Red,,1,71
OS0000908947,melanopygus,Rocky,1939,44.565,-123.263,P2,Red,(yellow face),1,71
OS0000908955,melanopygus,Rocky,1965,44.565,-123.263,P2,Red,"(yellow face, left top segment of side of thorax mixed hairs)",1,71
ENT.709880,melanopygus,Rocky,1988,49.249996,-123.132886,P1M,Red,,1,74
ENT.709881,melanopygus,Rocky,1988,49.249996,-123.132886,P2M,Red,,1,74
BMEC_ENT 00006629,melanopygus,Rocky,1967,42.4239,-124.41335,P2,Red,,1,75
BMEC_ENT 00007787,melanopygus,Rocky,1967,42.4239,-124.41335,A1,Red,,1,75
BMEC_ENT 00007788,melanopygus,Rocky,1967,42.4239,-124.41335,P5,Red,,1,75
Bmel R042 voucher,melanopygus,,2013,42.3289,-124.4258611,,Red,,1,89
Bmel R016 voucher,melanopygus,,2014,42.32860833,-124.4280056,,Red,,1,89
ENT.711104,melanopygus,Rocky,1975,48.26667,-124.675,P5M,Red,,1,89
BBSL760825,melanopygus,Rocky,2009,48.55015,-123.03194,P4,Red,top left segment of side of thorax mixed),1,94
OTM 040,melanopygus,Rocky,2016,41.797,-124.083,,Red,,1,98
OS0000908702,melanopygus,Rocky,1963,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
OS0000908783,melanopygus,Rocky,1964,47.61,-122.32,P3,Red,,1,99
OS0000908813,melanopygus,Rocky,1964,47.61,-122.32,P3,Red,,1,99
OS0000908827,melanopygus,Rocky,1916,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
OS0000908835,melanopygus,Rocky,1934,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
OS0000908840,melanopygus,Rocky,1969,47.61,-122.32,P3,Red,,1,99
OS0000908846,melanopygus,Rocky,1938,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
OS0000908865,melanopygus,Rocky,1964,47.61,-122.32,P3,Red,,1,99
OS0000908879,melanopygus,Rocky,1965,47.61,-122.32,S4,Red,,1,99
OS0000908885,melanopygus,Rocky,1916,47.61,-122.32,S4,Red,,1,99
OS0000908895,melanopygus,Rocky,1916,47.61,-122.32,A2,Red,(top left segment of the side of thorax mixed),1,99
OS0000908898,melanopygus,Rocky,1928,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
OS0000908899,melanopygus,Rocky,1963,47.61,-122.32,P5,Red,(yellow hair on T5 is just one band of hair across base of the tergite),1,99
OS0000908901,melanopygus,Rocky,1933,47.61,-122.32,S4,Red,,1,99
OS0000908920,melanopygus,Rocky,1928,47.61,-122.32,P4,Red,,1,99
OS0000908922,melanopygus,Rocky,1916,47.61,-122.32,A2,Red,(top left segment of the side of thorax mixed; face mixed),1,99
OS0000908926,melanopygus,Rocky,1912,47.61,-122.32,P5,Red,,1,99
OS0000908927,melanopygus,Rocky,1963,47.61,-122.32,A2,Red,(top left segment of the side of thorax mixed),1,99
OS0000908930,melanopygus,Rocky,1941,47.61,-122.32,P5,Red,(rather than yellow just in corners on T5 there is a single band of yellow across bottom; top left segment of side of thorax mixed),1,99
OS0000908935,melanopygus,Rocky,1963,47.61,-122.32,P5,Red,(top left segment of side of thorax mixed),1,99
